id,paper_doi,paper_title,paper_author,paper_year,paper_journal,experiment_type,system_type,duration_hr,replicates_count,unknown_replicates_count,loading_pressure_batch,loading_room_temperature_batch,loading_volume_batch,sample_containing_material_batch,total_system_pressure_initial,is_isobaric_batch,room_temperature_initial,temperature_initial,is_isothermal_batch,total_system_volume_initial,is_isochoric_batch,ambient_atmosphere_initial,gas_name_initial_1,gas_concentration_initial_1,solvent_type_initial_1,solute_name_initial_1,solute_concentration_initial_1,solute_name_initial_2,solute_concentration_initial_2,solute_name_initial_3,solute_concentration_initial_3,solid_type_initial_1,solid_name_initial_1,solid_mass_initial_1,total_system_pressure_final,temperature_final,room_temperature_final,total_system_volume_final,ambient_atmosphere_final,gas_name_final_1,gas_concentration_final_1,gas_is_measured_final_1,solute_name_final_1,solute_concentration_final_1,solute_concentration_unknown_final_1,solute_name_final_2,solute_concentration_unknown_final_2,is_polymer_final_2,solute_name_final_3,solute_concentration_final_3,solute_concentration_unknown_final_3,is_polymer_final_3,polymer_length_unknown_final_3,max_polymer_length_final_3,number_of_unique_monomers_final_3,liquid_is_measured_final_3,solute_name_final_4,solute_concentration_final_4,solute_concentration_unknown_final_4,is_polymer_final_4,polymer_length_unknown_final_4,max_polymer_length_final_4,number_of_unique_monomers_final_4,solute_name_final_5,solute_concentration_final_5,solute_concentration_unknown_final_5,is_polymer_final_5,monomer_name_final_1,frequency_of_monomer_1,monomer_name_final_2,frequency_of_monomer_2,solid_name_final_1,solid_mass_final_1,solid_is_measured_final_1
75,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,DyCl3,307,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,DyCl3,307,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
76,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,DyCl3,205,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,DyCl3,205,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
77,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,DyCl3,102,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,DyCl3,102,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
78,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,DyCl3,51.1,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,DyCl3,51.1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
79,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,DyCl3,25.6,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,DyCl3,25.6,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
80,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,561,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,561,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
81,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,421,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,421,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
82,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,281,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,281,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
83,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,140,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,140,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
84,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,70.1,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,70.1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
85,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,35.1,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,35.1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
86,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,16.8,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,16.8,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,7,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
87,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,5.6,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,5.6,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
88,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,ErCl3,2.8,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,ErCl3,2.8,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,6.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
89,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,4060,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,4060,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
90,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,3045,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,3045,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
91,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,2030,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,2030,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
92,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,1015,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,1015,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
93,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,508,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,508,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
94,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,338,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,338,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
95,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,254,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,254,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.5,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
96,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,169,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,169,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
97,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,84.4,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,84.4,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
98,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,42.2,--,--,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,42.2,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
99,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,TRUE,23,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CuCl2,21.1,,,--,--,,1,,TRUE,0.6,TRUE,--,--,--,CuCl2,21.1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
100,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,0.1,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,0.1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
101,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,1,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,1,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
102,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,10,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,10,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
103,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,278,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,278,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
104,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,555,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,555,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
105,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,111,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,111,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
106,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,1110,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,1110,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
107,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,2220,,,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,2220,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
108,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,3330,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,3330,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
109,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,4440,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,4440,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
110,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,30,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,30,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
111,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,40,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,,,--,--,,1,40,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
112,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,50,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,50,FALSE,0.1,TRUE,--,--,--,CaCl2,4.33,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
113,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,60,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,60,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
114,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,70,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,70,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
115,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,85,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,85,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
